#TrapID X Y char effort JulianDay precip Observers
68 540837.3877 4871082.926 / -0.618387446059826 -1.21600766680284 -1.04493781418234 0.0813889450822723
69 542325.5245 4870970.546 / 0.439207865614813 -1.21600766680284 -1.07081884324697 0.0813889450822723
70 563535.6239 4872998.612 / -0.340555169715643 1.00934054583762 0.0467509782164728 0.0813889450822723
71 564812.3893 4871613.633 / 0.111910744819773 0.475256974803909 1.16347608414691 0.0813889450822723
72 566069.6075 4870448.413 / 0.19643005908431 0.475256974803909 0.776069494775581 0.0813889450822723
73 577668.0121 4873638.539 / 0.245204266285095 1.81046590238818 -0.886421530152893 0.0813889450822723
74 587294.0455 4871656.215 / -1.33535411220894 1.72145197388256 -0.881966259221156 0.0813889450822723
75 588404.7017 4871765.171 / -0.687550012537931 1.72145197388256 -0.839149299134121 0.0813889450822723
76 589083.9303 4872262.631 / -0.774428064711606 1.72145197388256 -0.839149299134121 0.0813889450822723
77 529083.4032 4858973.725 / -0.177072703477991 0.119201260781436 0.670682132306561 0.0813889450822723
78 529595.0755 4858407.541 / -0.433561807324287 0.119201260781436 0.670682132306561 0.0813889450822723
79 531085.6144 4858339.935 / -0.409896134355332 0.119201260781436 0.73076666836162 0.0813889450822723
80 540147.0272 4859813.557 / -1.17521148206529 0.386243046298291 0.597858660399381 0.0813889450822723
81 541422.8758 4859895.814 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
82 542116.3565 4858724.055 / -1.39744890832376 0.386243046298291 0.685523868871378 0.0813889450822723
83 552136.6975 4858746.854 / 0.0986134226710638 0.386243046298291 0.658864038666177 0.0813889450822723
84 553563.3995 4858656.244 / -0.53286672222583 0.386243046298291 0.658864038666177 0.0813889450822723
85 554238.999 4859236.421 / -0.566788704025263 0.386243046298291 0.655196090488011 0.0813889450822723
86 564242.9135 4859391.664 / 0.571630560154374 0.475256974803909 0.860184481789659 -1.88908025164642
87 564983.3661 4859294.57 / -0.421354779213857 0.475256974803909 0.860184481789659 -1.88908025164642
88 565803.8465 4859328.643 / 0.137680091402803 0.475256974803909 0.674850894913309 -1.88908025164642
89 574957.6998 4860737.543 / -1.35630287335579 0.475256974803909 0.360873419762837 -1.88908025164642
90 576861.6176 4859970.2 / -0.228943395266945 1.00934054583762 -0.453437523098442 0.0813889450822723
91 577612.9406 4860929.356 / -0.470358051054111 1.00934054583762 -0.453437523098442 0.0813889450822723
92 546932.5845 4887887.572 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
93 548442.7742 4887967.496 / -0.429889261198494 -0.503896238757891 0.702797723859144 0.0813889450822723
94 549345.4618 4886595.073 / 0.201496924177422 -0.503896238757891 0.637558383715953 0.0813889450822723
95 552837.5429 4848348.404 / 0.465641585883053 0.564270903309528 0.132028837629952 0.0813889450822723
96 553815.1932 4847135.336 / -0.736334383979621 0.564270903309528 0.158095327985418 0.0813889450822723
97 554570.3668 4847212.229 / -0.640639441299832 0.564270903309528 0.158095327985418 0.0813889450822723
98 564219.9953 4847843.827 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
99 565277.3202 4847890.757 / -0.316155228319487 0.564270903309528 0.197006852472306 -1.88908025164642
100 566242.8128 4848916.845 / -0.432677432134781 0.564270903309528 0.197006852472306 -1.88908025164642
101 580112.0107 4848328.643 / -0.875578374945661 1.09835447434324 -0.242621567280962 0.0813889450822723
102 581036.4699 4849173.93 / -0.544113986780832 1.09835447434324 -0.20639757517325 0.0813889450822723
103 582225.1608 4848383.047 / -0.571254016101356 1.09835447434324 -0.20639757517325 0.0813889450822723
104 568582.4294 4841743.839 / 0.443195649998159 0.653284831815146 0.140286160622798 -1.88908025164642
105 569674.6664 4841586.203 / 0.0409116292137676 0.653284831815146 0.196264219565802 -1.88908025164642
106 570336.8901 4841464.966 / -0.118397253510023 0.653284831815146 0.196264219565802 -1.88908025164642
107 564829.8428 4837139.465 / -0.330823933902284 1.00934054583762 -0.296757513290201 -1.88908025164642
108 565740.813 4836840.022 / -0.804776810828299 1.00934054583762 -0.155168090729508 -1.88908025164642
109 567467.1582 4836464.463 / 0.536119522362487 1.00934054583762 -0.155168090729508 -1.88908025164642
110 572789.4706 4832545.906 / -0.617192136581897 1.09835447434324 0.477586322807124 0.0813889450822723
111 573732.0416 4832633.084 / -0.358664217613912 1.09835447434324 0.477586322807124 0.0813889450822723
112 574321.1339 4832312.814 / 0.24536575539847 1.09835447434324 0.477586322807124 0.0813889450822723
113 585887.2365 4916722.715 / 1.79947578439991 1.54342411687133 -0.913045226479561 2.05185814181097
114 586984.1454 4914944.616 / 1.87608291927274 1.54342411687133 -0.904243097632825 2.05185814181097
115 587951.6348 4915007.135 / 0.769719110465138 1.54342411687133 -0.929989561800474 2.05185814181097
116 505747.1003 4905672.2 / 0.428372172780037 1.27638233135447 -0.983301873955971 0.0813889450822723
117 515471.2926 4906085.613 / -0.413778622079193 -1.30502159530846 -1.20918805158238 0.0813889450822723
118 516827.5084 4905932.346 / -0.299534774288998 -1.30502159530846 -1.21185083367413 0.0813889450822723
119 517314.9978 4905604.171 / -0.0368925854297788 -1.30502159530846 -1.21185083367413 0.0813889450822723
120 539108.2592 4905970.721 / -0.382956164136697 1.18736840284886 -0.757087181185215 0.0813889450822723
121 540107.0086 4905355.175 / -0.447176608891741 1.18736840284886 -0.757087181185215 0.0813889450822723
122 540643.4479 4905757.366 / -0.213339515551116 1.18736840284886 -0.757087181185215 0.0813889450822723
123 546668.7039 4906862.711 / 0.227944671718748 -1.30502159530846 -1.27181342491803 0.0813889450822723
124 547944.3581 4906344.196 / 0.339805461633032 -1.30502159530846 -1.27341543680891 0.0813889450822723
125 548952.0584 4906835.636 / 1.34426476099163 -1.30502159530846 -1.27181342491803 0.0813889450822723
126 566483.4885 4906786.721 / -0.430888842709624 -0.859951952780364 -0.164816783312298 0.0813889450822723
127 567783.9776 4906413.156 / -0.665132594232998 -0.859951952780364 -0.290034064775636 0.0813889450822723
128 568734.8318 4907245.562 / -0.291797156278166 -0.859951952780364 -0.164816783312298 0.0813889450822723
129 573889.6192 4907683.581 / -0.175919987711562 0.0301873322758182 1.89525965200809 0.0813889450822723
130 575172.4804 4907647.991 / 0.472869428539335 0.0301873322758182 1.89525965200809 0.0813889450822723
131 576744.8638 4906974.833 / -0.926785833149764 1.18736840284886 -0.503217318112249 0.0813889450822723
132 523409.6181 4901341.759 / -0.788804140870348 -0.147840524735418 1.76692255823263 0.0813889450822723
133 525324.3883 4901376.76 / -0.91580246273177 -0.147840524735418 1.76692255823263 0.0813889450822723
134 542955.7844 4899532.549 / -0.356141759398341 0.0301873322758182 1.5778203378533 0.0813889450822723
135 544151.0165 4897982.403 / -0.594910549735323 0.0301873322758182 1.5778203378533 0.0813889450822723
136 544798.7883 4898834.763 / 0.291934750835 0.0301873322758182 1.5778203378533 0.0813889450822723
137 591413.4884 4899190.859 / -1.39108139868762 1.63243804537695 -0.878508267374497 0.0813889450822723
138 592442.6833 4899120.078 / -0.0358377185560917 1.63243804537695 -0.889999238444134 0.0813889450822723
139 503651.5493 4892357.977 / -0.991128841602746 1.18736840284886 -0.422673829436029 0.0813889450822723
140 504834.9191 4894645.04 / 1.40305214105322 -1.0379798097916 -0.464482364640654 -1.88908025164642
141 505761.1063 4894628.682 / 0.758549090887782 -1.0379798097916 -0.464482364640654 -1.88908025164642
142 515726.6475 4893954.675 / 1.33506448303886 -0.681924095769128 0.265417195175643 0.0813889450822723
143 517424.9303 4893523.224 / -0.565744940021289 -0.681924095769128 0.265417195175643 0.0813889450822723
144 527453.7443 4894148.954 / 0.286217541246148 -0.592910167263509 1.0150794099527 0.0813889450822723
145 528527.6882 4893318.701 / -1.27691812413972 -0.592910167263509 1.0150794099527 0.0813889450822723
146 529747.9323 4893846.717 / 0.92419555381005 -0.592910167263509 1.0150794099527 0.0813889450822723
147 535595.6474 4895504.282 / -0.393785174140739 -0.592910167263509 0.503047518381415 0.0813889450822723
148 535783.365 4894292.25 / 0.244482741889467 -0.592910167263509 0.503047518381415 0.0813889450822723
149 537719.4799 4895279.44 / -0.308097298671543 -0.592910167263509 0.503047518381415 0.0813889450822723
150 551425.1886 4895824.927 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
151 552174.5719 4895723.427 / 1.65561825268228 -0.0588265962298 1.94303539916324 0.0813889450822723
152 552659.7926 4895201.12 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
153 562704.3398 4895831.239 / -1.06092538531329 -0.147840524735418 1.26730296268708 0.0813889450822723
154 564030.4449 4895346.28 / -0.40147631741465 -0.147840524735418 1.26730296268708 0.0813889450822723
155 565154.8079 4895459.095 / -0.580817562825847 -0.147840524735418 1.6012193409885 0.0813889450822723
156 574911.904 4895690.166 / -0.0646512750327714 -0.0588265962298 1.46917566971112 0.0813889450822723
157 575510.6477 4895179.028 / -0.413274792943522 -0.0588265962298 1.46917566971112 0.0813889450822723
158 576373.8379 4896632.039 / 0.392232940914352 -0.0588265962298 1.46917566971112 0.0813889450822723
159 519929.8206 4885646.237 / -0.624841489738354 -1.48304945231969 -1.34134104681086 -1.88908025164642
160 520883.3285 4886235.428 / 1.76652046530127 -1.48304945231969 -1.34134104681086 0.0813889450822723
161 521843.8474 4886806.121 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
162 528147.321 4883029.391 / 0.156333646298893 -1.39403552381407 -1.34134104681086 0.0813889450822723
163 529177.7376 4883723.408 / -0.685984536289677 -1.39403552381407 -1.34134104681086 0.0813889450822723
164 530195.7672 4882113.562 / 1.28601654559696 -1.39403552381407 -1.34134104681086 0.0813889450822723
165 535569.1128 4883264.093 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
166 536757.4627 4882445.674 / 0.132091114481462 -1.39403552381407 -1.34134104681086 0.0813889450822723
167 537863.4855 4881934.333 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
168 575210.8972 4882715.436 / -1.14889221626849 1.27638233135447 -0.704597446648947 2.05185814181097
169 576226.7474 4882875.961 / -1.65822362916495 1.27638233135447 -0.68177722227978 2.05185814181097
170 577373.4151 4884538.501 / 1.02894753823769 1.27638233135447 -0.697217615712542 2.05185814181097
171 552661.7419 4878469.052 / -0.698879701048971 1.8994798308938 -0.869471484259301 0.0813889450822723
172 553337.0705 4880253.701 / -0.482941229780046 1.8994798308938 -0.869471484259301 -1.88908025164642
173 512307.0703 4874670.223 / 1.22978373725573 -0.770938024274746 -0.144245876692793 0.0813889450822723
174 513344.7152 4874083.018 / 2.6654875601454 -0.770938024274746 -0.144245876692793 0.0813889450822723
175 514460.1981 4875078.542 / -0.479981013337413 -0.770938024274746 -0.144245876692793 0.0813889450822723
176 527901.5392 4871917.376 / 0.742026513495488 -1.12699373829722 -0.658430462844145 2.05185814181097
177 529383.741 4872081.96 / 1.18009509232594 -1.12699373829722 -0.658430462844145 2.05185814181097
178 530531.9649 4872088.383 / -0.186270936387097 -1.12699373829722 -0.658430462844145 2.05185814181097
179 540057.0149 4870205.574 / -1.00786842941178 -1.21600766680284 -1.04493781418234 0.0813889450822723
180 541200.6623 4870847.818 / -0.618387446059826 -1.21600766680284 -1.04493781418234 0.0813889450822723
181 542383.687 4870566.171 / 0.439207865614813 -1.21600766680284 -1.07081884324697 0.0813889450822723
182 563591.3702 4872995.815 / -0.340555169715643 1.00934054583762 0.0467509782164728 0.0813889450822723
183 564997.3118 4871245.778 / 0.111910744819773 0.475256974803909 1.16347608414691 0.0813889450822723
184 565853.6283 4870947.004 / 0.19643005908431 0.475256974803909 0.776069494775581 0.0813889450822723
185 577438.4562 4873127.859 / 0.245204266285095 1.81046590238818 -0.903638851256922 0.0813889450822723
186 587337.7236 4872077.481 / -1.33535411220894 1.72145197388256 -0.881966259221156 0.0813889450822723
187 588470.0207 4871990.11 / -0.687550012537931 1.72145197388256 -0.839149299134121 0.0813889450822723
188 589279.5957 4872173.733 / -0.774428064711606 1.72145197388256 -0.839149299134121 0.0813889450822723
189 528821.3831 4858616.277 / -0.177072703477991 0.119201260781436 0.670682132306561 0.0813889450822723
190 529154.2791 4858968.593 / -0.433561807324287 0.119201260781436 0.670682132306561 0.0813889450822723
191 531125.9756 4858162.082 / -0.409896134355332 0.119201260781436 0.73076666836162 0.0813889450822723
192 540529.7329 4859425.694 / -1.17521148206529 0.386243046298291 0.597858660399381 0.0813889450822723
193 541219.501 4859364.521 / 1.54524318079437 0.386243046298291 0.597858660399381 0.0813889450822723
194 542292.2564 4858465.602 / -1.39744890832376 0.386243046298291 0.710968078336411 0.0813889450822723
195 552035.4861 4859072.614 / 0.0986134226710638 0.386243046298291 0.658864038666177 0.0813889450822723
196 553468.6896 4858874.073 / -0.53286672222583 0.386243046298291 0.658864038666177 0.0813889450822723
197 554644.5943 4859111.79 / -0.566788704025263 0.386243046298291 0.690036134861041 0.0813889450822723
198 564331.0424 4859864.26 / 0.571630560154374 0.475256974803909 0.860184481789659 -1.88908025164642
199 565066.879 4859232.963 / -0.421354779213857 0.475256974803909 0.674850894913309 -1.88908025164642
200 565643.097 4859734.149 / 0.137680091402803 0.475256974803909 0.674850894913309 -1.88908025164642
201 575107.2294 4861109.688 / -1.35630287335579 0.475256974803909 0.360873419762837 -1.88908025164642
202 576937.2639 4860547.921 / -0.228943395266945 1.00934054583762 -0.453437523098442 0.0813889450822723
203 577472.2371 4860390.633 / -0.470358051054111 1.09835447434324 -0.485909778570567 0.0813889450822723
204 547082.211 4887600.731 / 1.78564481691609 -0.503896238757891 0.702797723859144 0.0813889450822723
205 548848.518 4887690.36 / -0.429889261198494 -0.503896238757891 0.702797723859144 0.0813889450822723
206 549433.1282 4886959.396 / 0.201496924177422 -0.503896238757891 0.637558383715953 0.0813889450822723
207 552634.0223 4848646.351 / 0.465641585883053 0.564270903309528 0.132028837629952 0.0813889450822723
208 553517.2973 4847650.639 / -0.736334383979621 0.564270903309528 0.132028837629952 0.0813889450822723
209 554626.5242 4847567.895 / -0.640639441299832 0.564270903309528 0.158095327985418 0.0813889450822723
210 564395.9457 4848040.683 / 1.14882300477056 0.564270903309528 0.184183049725967 -1.88908025164642
211 565255.7285 4847909.65 / -0.316155228319487 0.564270903309528 0.197006852472306 -1.88908025164642
212 566312.0587 4848467.568 / -0.432677432134781 0.564270903309528 0.197006852472306 -1.88908025164642
213 580103.5427 4848885.609 / -0.875578374945661 1.09835447434324 -0.242621567280962 0.0813889450822723
214 580961.7555 4848601.288 / -0.544113986780832 1.09835447434324 -0.20639757517325 0.0813889450822723
215 582382.3068 4848938.285 / -0.571254016101356 1.09835447434324 -0.20639757517325 0.0813889450822723
216 568682.8064 4841296.573 / 0.443195649998159 0.653284831815146 0.140286160622798 -1.88908025164642
217 569375.2495 4841175.107 / 0.0409116292137676 0.653284831815146 0.196264219565802 -1.88908025164642
218 570402.6652 4841117.216 / -0.118397253510023 0.653284831815146 0.196264219565802 -1.88908025164642
219 564830.7958 4837149.248 / -0.330823933902284 1.00934054583762 -0.296757513290201 -1.88908025164642
220 565658.6367 4836523.435 / -0.804776810828299 1.00934054583762 -0.155168090729508 -1.88908025164642
221 567148.4803 4836079.83 / 0.536119522362487 1.00934054583762 -0.155168090729508 -1.88908025164642
222 572820.0094 4832459.933 / -0.617192136581897 1.09835447434324 0.477586322807124 0.0813889450822723
223 573461.8146 4832780.509 / -0.358664217613912 1.09835447434324 0.477586322807124 0.0813889450822723
224 574223.8256 4832707.829 / 0.24536575539847 1.09835447434324 0.477586322807124 0.0813889450822723
225 585904.8176 4916180.136 / 1.79947578439991 1.54342411687133 -0.913045226479561 2.05185814181097
226 587166.4702 4915448.757 / 1.87608291927274 1.54342411687133 -0.904243097632825 2.05185814181097
227 588155.9004 4915515.046 / 0.769719110465138 1.54342411687133 -0.929989561800474 2.05185814181097
228 505689.03 4906133.883 / 0.428372172780037 1.27638233135447 -0.983301873955971 0.0813889450822723
229 515829.738 4905818.115 / -0.413778622079193 -1.30502159530846 -1.21185083367413 0.0813889450822723
230 516535.6006 4905988.805 / -0.299534774288998 -1.30502159530846 -1.21185083367413 0.0813889450822723
231 517596.426 4905389.993 / -0.0368925854297788 -1.30502159530846 -1.21185083367413 0.0813889450822723
232 539121.7517 4905488.391 / -0.382956164136697 1.18736840284886 -0.757087181185215 0.0813889450822723
233 540147.3004 4905549.031 / -0.447176608891741 1.18736840284886 -0.757087181185215 0.0813889450822723
234 541156.1761 4905493.206 / -0.213339515551116 1.18736840284886 -0.757087181185215 0.0813889450822723
235 546801.7648 4906446.113 / 0.227944671718748 -1.30502159530846 -1.27341543680891 0.0813889450822723
236 547985.4028 4905804.871 / 0.339805461633032 -1.30502159530846 -1.27341543680891 0.0813889450822723
237 548643.348 4907003.952 / 1.34426476099163 -1.30502159530846 -1.27181342491803 0.0813889450822723
238 566524.5562 4906709.268 / -0.430888842709624 -0.859951952780364 -0.164816783312298 0.0813889450822723
239 567617.0096 4906221.694 / -0.665132594232998 -0.859951952780364 -0.290034064775636 0.0813889450822723
240 568337.5663 4907641.866 / -0.291797156278166 -0.859951952780364 -0.164816783312298 0.0813889450822723
241 573858.4286 4907232.21 / -0.175919987711562 0.0301873322758182 1.89525965200809 0.0813889450822723
242 574923.7656 4908089.826 / 0.472869428539335 0.0301873322758182 1.89525965200809 0.0813889450822723
243 576753.5999 4906828.52 / -0.926785833149764 1.18736840284886 -0.503217318112249 0.0813889450822723
244 523453.3521 4901120.433 / -0.788804140870348 -0.147840524735418 1.76692255823263 0.0813889450822723
245 525386.5174 4901265.704 / -0.91580246273177 -0.147840524735418 1.76692255823263 0.0813889450822723
246 543106.3076 4900063.933 / -0.356141759398341 0.0301873322758182 1.5778203378533 0.0813889450822723
247 544025.5333 4898247.035 / -0.594910549735323 0.0301873322758182 1.5778203378533 0.0813889450822723
248 544843.8115 4898743.321 / 0.291934750835 0.0301873322758182 1.5778203378533 0.0813889450822723
249 592333.0365 4899482.259 / -0.0358377185560917 1.63243804537695 -0.889999238444134 0.0813889450822723
250 503775.7711 4892327.058 / -0.991128841602746 1.18736840284886 -0.422673829436029 0.0813889450822723
251 504866.9754 4894944.958 / 1.40305214105322 -1.0379798097916 -0.464482364640654 -1.88908025164642
252 505623.855 4894520.157 / 0.758549090887782 -1.0379798097916 -0.464482364640654 -1.88908025164642
253 515403.316 4893933.138 / 1.33506448303886 -0.681924095769128 0.165561016803363 0.0813889450822723
254 517275.1998 4893726.535 / -0.565744940021289 -0.681924095769128 0.265417195175643 0.0813889450822723
255 527609.4016 4893996.658 / 0.286217541246148 -0.592910167263509 1.0150794099527 0.0813889450822723
256 530059.7274 4894128.821 / 0.92419555381005 -0.592910167263509 1.0150794099527 0.0813889450822723
257 535491.9086 4895570.921 / -0.393785174140739 -0.592910167263509 0.503047518381415 0.0813889450822723
258 535834.1425 4894417.153 / 0.244482741889467 -0.592910167263509 0.503047518381415 0.0813889450822723
259 537716.7646 4895251.434 / -0.308097298671543 -0.592910167263509 0.503047518381415 0.0813889450822723
260 551163.3861 4895394.56 / 2.67393602372072 -0.0588265962298 1.94303539916324 0.0813889450822723
261 552448.2187 4895651.407 / 1.65561825268228 -0.0588265962298 1.94303539916324 0.0813889450822723
262 553120.0388 4895148.066 / 2.56415010254842 -0.0588265962298 1.94303539916324 0.0813889450822723
263 562677.9281 4895802.661 / -1.06092538531329 -0.147840524735418 1.26730296268708 0.0813889450822723
264 563597.9841 4895548.245 / -0.40147631741465 -0.147840524735418 1.26730296268708 0.0813889450822723
265 565256.3246 4895342.133 / -0.580817562825847 -0.147840524735418 1.6012193409885 0.0813889450822723
266 575150.4573 4895546.258 / -0.0646512750327714 -0.0588265962298 1.46917566971112 0.0813889450822723
267 575781.3324 4894753.351 / -0.413274792943522 -0.0588265962298 1.46917566971112 0.0813889450822723
268 576526.7346 4896400.203 / 0.392232940914352 -0.0588265962298 1.46774975688368 0.0813889450822723
269 519977.3768 4885240.305 / -0.624841489738354 -1.48304945231969 -1.34134104681086 -1.88908025164642
270 521310.9843 4886541.134 / 1.76652046530127 -1.48304945231969 -1.34134104681086 0.0813889450822723
271 521737.9802 4886744.014 / 2.67655555405676 -1.48304945231969 -1.34134104681086 2.05185814181097
272 527814.825 4883315.211 / 0.156333646298893 -1.39403552381407 -1.34134104681086 0.0813889450822723
273 528839.7171 4883769.681 / -0.685984536289677 -1.39403552381407 -1.34134104681086 0.0813889450822723
274 530112.0807 4882120.51 / 1.28601654559696 -1.39403552381407 -1.34134104681086 0.0813889450822723
275 535620.0462 4882770.204 / 1.8880334346319 -1.39403552381407 -1.34134104681086 0.0813889450822723
276 536722.4351 4882137.806 / 0.132091114481462 -1.39403552381407 -1.34134104681086 0.0813889450822723
277 538087.2513 4882362.255 / 1.98753118285308 -1.39403552381407 -1.34134104681086 0.0813889450822723
278 577300.762 4884645.846 / 1.02894753823769 1.27638233135447 -0.697217615712542 2.05185814181097
279 552944.0543 4878594.717 / -0.698879701048971 1.8994798308938 -0.869471484259301 0.0813889450822723
